"Staining_condition","Marker","CV","Is_Excluded","Rank","Score"
"Stanford_MIBI_LymphNode_2","Ki67",0.326373100896506,FALSE,3,3
"Stanford_MIBI_LymphNode_2","IDO",0.211752703448667,FALSE,1,1
"Stanford_MIBI_LymphNode_2","ICOS",0.329640629856634,FALSE,3,3
"Stanford_MIBI_LymphNode_2","HLADR",0.449414199830259,FALSE,3,3
"Stanford_MIBI_LymphNode_2","HLA1ABC",0.331643415690385,FALSE,3,3
"Stanford_MIBI_LymphNode_2","GranzymeB",0.761706277736428,FALSE,1,1
"Stanford_MIBI_LymphNode_2","FOXP3",0.413675765623858,FALSE,1,1
"Stanford_MIBI_LymphNode_2","CD68",0.378248595295932,FALSE,1,1
"Stanford_MIBI_LymphNode_2","CD45",0.180182223088591,FALSE,3,3
"Stanford_MIBI_LymphNode_2","CD31",0.417517987119954,FALSE,2,2
"Stanford_MIBI_LymphNode_2","CD20",0.363597525707978,FALSE,3,3
"Stanford_MIBI_LymphNode_2","CD14",0.44049039871185,FALSE,3,3
"Stanford_MIBI_LymphNode_2","CD11c",0.582122345219444,FALSE,2,2
"Stanford_MIBI_LymphNode_2","CD8",0.531190779776076,FALSE,1,1
"Stanford_MIBI_LymphNode_2","CD4",0.368273682329486,FALSE,2,2
"Stanford_MIBI_LymphNode_2","CD3e",0.358538965259203,FALSE,1,1
"Stanford_MIBI_LymphNode_2","Calprotectin",0.708608639235376,FALSE,1,1
"Stanford_MIBI_LymphNode_24","Vimentin",0.201270182202664,FALSE,2,2
"Stanford_MIBI_LymphNode_24","SMA",0.550120556854049,FALSE,4,4
"Stanford_MIBI_LymphNode_24","PD1",0.742954108210262,FALSE,4,4
"Stanford_MIBI_LymphNode_24","MastCellTryptase_MastCellChymase",0.409742732060251,FALSE,3,3
"Stanford_MIBI_LymphNode_24","Ki67",0.315572431173384,FALSE,2,2
"Stanford_MIBI_LymphNode_24","IDO",0.260945241606541,FALSE,3,3
"Stanford_MIBI_LymphNode_24","ICOS",0.378304952013583,FALSE,4,4
"Stanford_MIBI_LymphNode_24","HLADR",0.433792167513556,FALSE,2,2
"Stanford_MIBI_LymphNode_24","HLA1ABC",0.235984085892707,FALSE,1,1
"Stanford_MIBI_LymphNode_24","GranzymeB",1.18054463280874,FALSE,4,4
"Stanford_MIBI_LymphNode_24","FOXP3",NA,TRUE,NA,10
"Stanford_MIBI_LymphNode_24","CD68",0.539854146633883,FALSE,4,4
"Stanford_MIBI_LymphNode_24","CD45",0.165733504571785,FALSE,2,2
"Stanford_MIBI_LymphNode_24","CD31",0.475685631528752,FALSE,4,4
"Stanford_MIBI_LymphNode_24","CD20",0.326357045266103,FALSE,1,1
"Stanford_MIBI_LymphNode_24","CD14",0.390198838640909,FALSE,2,2
"Stanford_MIBI_LymphNode_24","CD11c",0.67572080508048,FALSE,4,4
"Stanford_MIBI_LymphNode_24","CD8",0.701037930943118,FALSE,4,4
"Stanford_MIBI_LymphNode_24","CD4",0.408721260872285,FALSE,4,4
"Stanford_MIBI_LymphNode_24","CD3e",0.477047643299042,FALSE,4,4
"Stanford_MIBI_LymphNode_24","Calprotectin",0.937854719785921,FALSE,4,4
"Stanford_MIBI_LymphNode_3","Vimentin",0.1908497979453,FALSE,1,1
"Stanford_MIBI_LymphNode_3","SMA",0.416818773363718,FALSE,1,1
"Stanford_MIBI_LymphNode_3","PD1",0.622706315330656,FALSE,3,3
"Stanford_MIBI_LymphNode_3","MastCellTryptase_MastCellChymase",0.310671953039229,FALSE,1,1
"Stanford_MIBI_LymphNode_3","Ki67",0.310369200203007,FALSE,1,1
"Stanford_MIBI_LymphNode_3","IDO",0.237198450651908,FALSE,2,2
"Stanford_MIBI_LymphNode_3","ICOS",0.273770092991736,FALSE,2,2
"Stanford_MIBI_LymphNode_3","HLADR",0.363279184302126,FALSE,1,1
"Stanford_MIBI_LymphNode_3","HLA1ABC",0.240697792908528,FALSE,2,2
"Stanford_MIBI_LymphNode_3","GranzymeB",0.878889186969984,FALSE,3,3
"Stanford_MIBI_LymphNode_3","FOXP3",0.513348245103434,FALSE,3,3
"Stanford_MIBI_LymphNode_3","CD68",0.439669884649555,FALSE,2,2
"Stanford_MIBI_LymphNode_3","CD45",0.152011990417064,FALSE,1,1
"Stanford_MIBI_LymphNode_3","CD31",0.413245374989124,FALSE,1,1
"Stanford_MIBI_LymphNode_3","CD20",0.340371633856595,FALSE,2,2
"Stanford_MIBI_LymphNode_3","CD14",0.301907909105216,FALSE,1,1
"Stanford_MIBI_LymphNode_3","CD11c",0.541085300582379,FALSE,1,1
"Stanford_MIBI_LymphNode_3","CD8",0.531353921195635,FALSE,2,2
"Stanford_MIBI_LymphNode_3","CD4",0.392940543014216,FALSE,3,3
"Stanford_MIBI_LymphNode_3","CD3e",0.379788066566552,FALSE,2,2
"Stanford_MIBI_LymphNode_3","Calprotectin",0.731934952884198,FALSE,3,3
