"Staining_condition","Marker","CV","Is_Excluded"
"Stanford_OSCC_24","Neurofilamen",0.161096899865693,FALSE
"Stanford_OSCC_24","pMK2",0.232722509069247,FALSE
"Stanford_OSCC_24","CD31",0.406147954761915,FALSE
"Stanford_OSCC_24","CD20",0.514671819341681,FALSE
"Stanford_OSCC_24","CD8a",0.293818316080566,FALSE
"Stanford_OSCC_24","VEGF",0.138121282724672,FALSE
"Stanford_OSCC_24","CD3",0.230070006252059,FALSE
"Stanford_OSCC_24","pCREB",0.209332556283526,FALSE
"Stanford_OSCC_24","Ki67",0.442711016665208,FALSE
"Stanford_OSCC_24","Collagen1",0.279088936288608,FALSE
"Stanford_OSCC_24","CD44",0.248972912447311,FALSE
"Stanford_OSCC_24","CD66a",0.387480630542264,FALSE
"Stanford_OSCC_24","CD11c",0.22869494257163,FALSE
"Stanford_OSCC_24","HLADR",0.396464544490181,FALSE
"Stanford_OSCC_24","SOX9",0.279350426015089,FALSE
"Stanford_OSCC_24","TenascinC",0.229937984095012,FALSE
"Stanford_OSCC_24","CD15",0.289289529712084,FALSE
"Stanford_OSCC_24","Podoplanin",0.401254719784708,FALSE
"Stanford_OSCC_24","Desmin",0.241400391029305,FALSE
"Stanford_OSCC_3","PanCK",0.254604752336882,FALSE
"Stanford_OSCC_3","CD68",0.181367177527662,FALSE
"Stanford_OSCC_3","aSMA",0.23042998430619,FALSE
"Stanford_OSCC_3","CD45RO",0.147020475352171,FALSE
"Stanford_OSCC_3","CD45RA",0.0808122459870994,FALSE
"Stanford_OSCC_3","CD14",0.185038930314318,FALSE
"Stanford_OSCC_3","CD209",0.0899901962227081,FALSE
"Stanford_OSCC_3","CD16",0.118768283995163,FALSE
"Stanford_OSCC_3","CD163",0.11183275180941,FALSE
"Stanford_OSCC_3","pS6",0.268300009132886,FALSE
"Stanford_OSCC_3","CD11b",0.0755454566247294,FALSE
"Stanford_OSCC_3","FoxP3",0.146364874178989,FALSE
"Stanford_OSCC_3","CD4",0.113714585347121,FALSE
"Stanford_OSCC_3","Neurofilamen",0.0752246524371111,FALSE
"Stanford_OSCC_3","pMK2",0.171296513900363,FALSE
"Stanford_OSCC_3","CD31",0.259056497853318,FALSE
"Stanford_OSCC_3","CD20",0.248761920851898,FALSE
"Stanford_OSCC_3","CD8a",0.16421354932449,FALSE
"Stanford_OSCC_3","VEGF",0.089466227752555,FALSE
"Stanford_OSCC_3","CD3",0.157603670554619,FALSE
"Stanford_OSCC_3","pCREB",0.207576989300076,FALSE
"Stanford_OSCC_3","Ki67",0.242538730462838,FALSE
"Stanford_OSCC_3","Collagen1",0.194172875579496,FALSE
"Stanford_OSCC_3","CD44",0.159334160150611,FALSE
"Stanford_OSCC_3","CD66a",0.248235790927518,FALSE
"Stanford_OSCC_3","CD11c",0.170352681120074,FALSE
"Stanford_OSCC_3","HLADR",0.314531835880058,FALSE
"Stanford_OSCC_3","SOX9",0.167935831964224,FALSE
"Stanford_OSCC_3","TenascinC",0.158771622356058,FALSE
"Stanford_OSCC_3","CD15",0.250662408884299,FALSE
"Stanford_OSCC_3","Podoplanin",0.227586900275345,FALSE
"Stanford_OSCC_3","Desmin",0.218123841303734,FALSE
